sample_id,true_label,true_class,predicted_label,predicted_class,correct,prob_Class 0,prob_Class 1,prob_Class 2,prob_Class 3,prob_Class 4,prob_Class 5,prob_Class 6,prob_Class 7,confidence_margin
7976,0,Class 0,7,Class 7,0,0.054956418,2.1254725e-09,4.0978305e-09,5.6617164e-08,1.3451469e-05,5.6617164e-08,1.0915586e-07,0.9450299,0.8900734968483448
7980,2,Class 2,0,Class 0,0,0.5543363,3.7234689e-09,1.1120169e-08,0.0002615912,1.0017299e-09,3.7234689e-09,1.2222584e-05,0.44538987,0.5543362983128146
7986,0,Class 0,7,Class 7,0,8.277442e-07,8.359995e-09,8.4433634e-11,4.8616017e-10,1.2822176e-06,6.1111277e-12,2.2715297e-11,0.99999785,0.999997026488586
8032,2,Class 2,7,Class 7,0,0.023109699,0.00018753017,2.1025338e-05,5.0954725e-07,0.023109699,7.893143e-07,7.110301e-08,0.95357066,0.9535496385906299
8041,3,Class 3,7,Class 7,0,2.2267044e-07,3.4836813e-09,2.0258667e-10,3.0765011e-06,8.1950144e-05,1.437464e-07,8.276753e-07,0.9999137,0.9999106159732492
8045,7,Class 7,4,Class 4,0,1.307903e-10,1.8070477e-09,2.7992053e-09,2.7992053e-09,0.99998224,2.0260056e-10,2.0260056e-10,1.771534e-05,0.999964522476148
8082,4,Class 4,7,Class 7,0,0.00037703346,3.4302707e-07,9.137367e-06,7.414789e-08,0.005209238,1.2877625e-08,2.2144324e-07,0.99440396,0.989194720517844
8090,7,Class 7,1,Class 1,0,0.0007075917,0.96798193,0.029197216,5.2240607e-09,3.0079544e-08,5.2240607e-09,1.9611716e-10,0.0021132315,0.9658687030896544
8129,7,Class 7,4,Class 4,0,0.00053446734,5.992287e-05,1.2952766e-05,3.868361e-05,0.90999365,1.8074528e-06,0.0073844045,0.08197415,0.8280194997787476
8177,7,Class 7,0,Class 0,0,0.87745434,3.730037e-05,5.7780162e-05,1.0135053e-07,7.263093e-07,8.062749e-06,1.2614166e-07,0.122441575,0.7550127655267715
8218,7,Class 7,4,Class 4,0,3.1068357e-08,8.358363e-09,6.649338e-07,3.9053605e-10,0.99980265,2.8266174e-11,6.049607e-10,0.00019662219,0.9996060268313158
8235,4,Class 4,0,Class 0,0,0.9475333,5.6767146e-08,2.0892221e-05,0.014824161,0.00028865476,0.0061778678,0.0025745854,0.028580423,0.9472446547006257
8268,7,Class 7,3,Class 3,0,7.53086e-10,1.4810294e-13,1.8251003e-11,0.999998,9.372985e-10,9.280421e-08,3.9061235e-10,1.9862216e-06,0.9999959872204727
8286,6,Class 6,7,Class 7,0,4.7471094e-06,5.908295e-06,2.2180386e-07,0.0017470951,1.5895167e-06,0.00047002343,0.0017470951,0.9960233,0.9942762021673843
8342,4,Class 4,7,Class 7,0,2.7548413e-16,1.4008043e-12,3.8441558e-17,3.8061925e-15,0.1479753,1.7434521e-12,5.258778e-14,0.85202473,0.7040494382381439
8349,7,Class 7,4,Class 4,0,4.860794e-06,9.371428e-06,3.944436e-08,9.4649e-08,0.6583875,4.9092673e-08,0.00010403209,0.341494,0.31689348816871643
8362,5,Class 5,7,Class 7,0,0.00019636175,2.2235056e-07,1.4353992e-07,3.4103137e-05,0.000908421,3.8235407e-06,0.00037857826,0.99847835,0.9984745294827917
8377,4,Class 4,7,Class 7,0,4.3283137e-08,1.8037936e-08,2.4921937e-07,1.1529524e-06,0.10081384,3.1018038e-07,1.1644523e-08,0.8991844,0.7983705624938011
8405,7,Class 7,2,Class 2,0,0.31530467,6.2008156e-05,0.6078957,0.00085672864,6.952167e-06,0.007641382,7.7175915e-05,0.06815543,0.5397402420639992
8421,7,Class 7,0,Class 0,0,0.8005678,7.356254e-06,4.7488797e-06,0.00047019817,3.0656686e-06,0.019401692,0.006496437,0.17304863,0.6275191754102707
8446,0,Class 0,7,Class 7,0,0.0027097806,7.5104634e-10,7.4362916e-08,4.8005532e-08,4.2817354e-07,1.6074104e-08,4.3244386e-09,0.99728966,0.99457987700589
8469,7,Class 7,2,Class 2,0,8.137765e-11,0.03618226,0.963804,1.3993703e-09,1.952707e-10,3.7647452e-10,6.538429e-11,1.3718698e-05,0.9637902878785098
8491,7,Class 7,0,Class 0,0,0.96335065,1.706637e-05,0.00045460503,2.3814725e-06,9.924634e-07,8.852025e-06,1.7236593e-07,0.036165245,0.927185408771038
8492,4,Class 4,7,Class 7,0,7.986836e-09,2.1701372e-11,3.7317685e-10,7.986836e-09,0.044638313,5.2073783e-11,2.409071e-10,0.9553617,0.9107234105467796
8513,5,Class 5,7,Class 7,0,1.437582e-07,3.5538103e-13,3.169731e-12,3.5187138e-11,5.505036e-13,3.0767535e-06,1.6440834e-12,0.9999968,0.9999937045956813
8548,0,Class 0,7,Class 7,0,0.09783305,2.980368e-05,0.021147333,0.003672762,0.0045711505,0.000110781424,3.709393e-05,0.872598,0.7747649401426315
8550,5,Class 5,7,Class 7,0,1.7836996e-06,1.4331417e-06,1.0270339e-05,0.0012656319,1.1514784e-06,0.10068495,1.0372768e-07,0.89803475,0.7973498031497002
8557,6,Class 6,5,Class 5,0,2.9645723e-06,5.2000666e-09,2.9645723e-06,1.2354653e-06,1.5530068e-08,0.4997691,0.4997691,0.0004546926,0.0
8574,2,Class 2,7,Class 7,0,0.00028748333,0.0010685872,0.054878384,1.0900087e-07,7.734204e-05,2.3561336e-08,9.819016e-09,0.94368804,0.8888096511363983
8588,7,Class 7,6,Class 6,0,0.009638583,1.2358797e-08,4.6396315e-10,6.346983e-07,2.3827292e-08,0.00036184303,0.49499944,0.49499944,0.0
8609,3,Class 3,0,Class 0,0,0.86154705,9.853049e-06,1.5262869e-05,0.032343436,0.008701399,0.0007838402,5.110602e-06,0.09659409,0.8292036168277264
8624,4,Class 4,7,Class 7,0,0.00024465803,2.248111e-09,1.2944365e-08,2.7703896e-07,1.611069e-08,8.273797e-07,0.00019657421,0.99955755,0.9995575386111426
8626,5,Class 5,0,Class 0,0,0.9600886,5.6951394e-06,1.3665814e-05,0.0003640226,2.9539656e-06,0.0026087,0.0008734938,0.036042795,0.9574799106922001
8657,7,Class 7,5,Class 5,0,9.9484705e-06,5.1600964e-06,1.2381959e-05,0.0009850231,8.961791e-07,0.6989275,0.008785673,0.2912734,0.40765413641929626
8671,2,Class 2,0,Class 0,0,0.49829993,8.827709e-06,0.003248891,0.00012196692,6.3893026e-07,1.0987046e-05,8.827709e-06,0.49829993,0.4950510354246944
8686,7,Class 7,2,Class 2,0,0.00052449113,0.24024709,0.7175008,1.9886365e-07,5.939084e-07,1.7737138e-06,1.9886365e-07,0.041724894,0.6757759116590023
8700,7,Class 7,0,Class 0,0,0.99941266,2.495263e-08,2.7976108e-09,3.4819356e-09,3.4475485e-07,1.6268992e-10,1.8060184e-09,0.00058698584,0.9988256699871272
8704,1,Class 1,7,Class 7,0,0.004164741,4.7159533e-06,1.4084245e-05,3.0444157e-06,0.0021601773,3.0444157e-06,0.004164741,0.98948544,0.9894807266850876
8738,7,Class 7,1,Class 1,0,8.03554e-05,0.9804554,0.00037174497,1.423547e-09,1.010085e-06,5.873963e-08,4.2514503e-09,0.019091353,0.9613640457391739
8765,0,Class 0,7,Class 7,0,0.44221985,0.00010824039,0.006918533,0.0002597293,1.5104064e-05,8.696748e-05,8.783474e-07,0.5503907,0.10817086696624756
8796,5,Class 5,7,Class 7,0,0.00015591776,1.7481012e-05,0.0008977556,0.004153251,8.167826e-07,0.008007315,1.1284985e-05,0.9867561,0.9787487713620067
8801,5,Class 5,7,Class 7,0,2.4925908e-08,8.263739e-07,1.5932177e-06,0.001406999,2.4679746e-06,0.00024436036,1.2800949e-06,0.9983424,0.9980980344698764
8802,5,Class 5,0,Class 0,0,0.9940001,3.0583062e-06,3.3950182e-05,0.00024329752,1.4148506e-05,0.00019548126,0.005207122,0.0003028103,0.9938045959861483
8810,0,Class 0,7,Class 7,0,3.4153916e-05,2.7991574e-09,1.6277985e-10,5.343384e-07,7.456255e-08,4.33604e-09,9.280115e-08,0.9999651,0.999930917761958
8813,7,Class 7,1,Class 1,0,5.38205e-09,0.9972562,0.0027096884,4.8966213e-12,2.4898789e-08,4.8482635e-10,2.5397909e-12,3.4061366e-05,0.9972221580210316
8825,4,Class 4,7,Class 7,0,0.0051180716,0.009867449,0.007928155,6.433529e-05,1.1173433e-05,8.977455e-06,8.0870865e-07,0.977001,0.976989837938163
8846,4,Class 4,7,Class 7,0,0.018851284,0.00088080694,0.00070769835,0.0010962604,0.0021135486,0.00036707046,0.0078561455,0.9681272,0.9660136424936354
8852,7,Class 7,6,Class 6,0,0.00010351044,2.0155455e-06,8.316703e-05,1.1605279e-05,9.417432e-08,0.008234577,0.8153263,0.17623875,0.6390875279903412
8914,0,Class 0,6,Class 6,0,0.0007113053,8.054477e-07,2.1669071e-07,1.1239365e-07,5.8296546e-08,0.023582056,0.97306144,0.0026439491,0.9723501370754093
8916,1,Class 1,4,Class 4,0,0.35260317,6.246598e-06,2.3218843e-05,0.0044322987,0.5462003,0.02050496,1.2043204e-05,0.07621775,0.5461940288232654
8926,0,Class 0,7,Class 7,0,0.03608562,6.3928024e-07,0.0008745316,0.0016860646,1.2325082e-06,0.000122033736,2.6641592e-07,0.9612297,0.9251440614461899
8934,7,Class 7,0,Class 0,0,0.55433935,1.7397626e-10,2.1439382e-08,1.3703669e-06,1.7225846e-08,0.00021018076,5.6545214e-05,0.44539255,0.1089468002319336
8953,3,Class 3,2,Class 2,0,1.1501195e-05,0.00030636255,0.52161837,0.1403317,3.4691013e-07,0.0009149558,8.242114e-05,0.3367343,0.3812866657972336
8954,0,Class 0,7,Class 7,0,0.013554657,9.908423e-06,3.3177218e-06,0.020996857,3.3177218e-06,0.020996857,0.07804614,0.8663889,0.8528342600911856
8960,7,Class 7,1,Class 1,0,1.6762274e-07,0.7527198,0.084392704,2.5965633e-07,7.6780954e-05,9.5562194e-05,8.60845e-06,0.16270599,0.5900138318538666
8965,2,Class 2,7,Class 7,0,0.0007972507,0.0015370693,0.29341486,1.00216175e-05,1.3984348e-06,5.827882e-07,0.0001723316,0.70406646,0.4106515944004059
8982,2,Class 2,7,Class 7,0,0.16297759,0.20284337,0.028305119,9.667643e-07,7.690911e-05,1.4975668e-06,4.0289248e-07,0.60579413,0.5774890128523111
8995,1,Class 1,7,Class 7,0,0.008164683,0.41930577,0.03777195,0.008164683,0.0042348774,0.00047480146,1.15067705e-05,0.5218717,0.10256591439247131
8999,0,Class 0,7,Class 7,0,0.25084487,5.6417665e-10,8.739389e-10,1.3537766e-09,3.570503e-06,2.1179829e-11,6.262917e-09,0.7491515,0.49830666184425354
9009,7,Class 7,5,Class 5,0,1.4220532e-05,7.449494e-08,2.2469924e-09,1.1425701e-05,3.446333e-07,0.9990602,4.761583e-06,0.00090895,0.9981512635713443
9010,6,Class 6,5,Class 5,0,4.917007e-05,0.0005458363,0.03488885,4.917007e-05,6.242435e-09,0.9293507,0.00022747353,0.03488885,0.9291232006216887
9019,6,Class 6,7,Class 7,0,6.053493e-05,0.011555659,0.00014525716,1.30850685e-05,2.026945e-05,0.3831073,0.12827916,0.47681874,0.3485395759344101
9100,1,Class 1,7,Class 7,0,6.350836e-06,0.07748969,0.062260274,2.36063e-05,4.099825e-06,3.6932119e-07,4.099825e-06,0.8602115,0.7827218025922775
9133,2,Class 2,1,Class 1,0,5.237597e-05,0.9899435,0.009998169,5.342584e-09,8.275941e-09,1.7889069e-09,1.2819862e-08,5.8722353e-06,0.9799453355371952
9177,7,Class 7,0,Class 0,0,0.6573292,0.00016089191,0.001435036,0.00012927102,1.3186241e-08,6.7719384e-07,2.5422572e-08,0.3409449,0.31638431549072266
9179,4,Class 4,7,Class 7,0,0.033813145,1.5956426e-05,0.00017713185,3.0763385e-05,0.06519047,7.381857e-05,2.2265867e-06,0.9006964,0.8355059251189232
9218,0,Class 0,7,Class 7,0,0.3915757,0.0016481407,0.000119288816,6.249015e-07,6.187301e-05,6.9370226e-06,1.6645781e-05,0.6065708,0.21499508619308472
9229,7,Class 7,4,Class 4,0,3.854481e-08,1.1397776e-05,6.6281547e-07,5.3786025e-09,0.9966175,6.030334e-10,1.6063272e-08,0.0033703446,0.9932471513748169
9252,5,Class 5,4,Class 4,0,0.2677647,4.2731585e-07,2.2164119e-07,2.1945252e-05,0.51624036,0.0578793,0.046504002,0.111589104,0.45836105942726135
9265,4,Class 4,7,Class 7,0,0.0080482215,1.1342647e-05,0.00010116786,1.1342647e-05,2.7217327e-05,2.4517938e-06,1.2717022e-06,0.991797,0.9917697530399892
9287,7,Class 7,0,Class 0,0,0.82226163,1.0648366e-08,4.3938132e-07,8.555582e-09,3.9580385e-08,1.8493536e-09,4.437629e-09,0.17773788,0.6445237547159195
9327,7,Class 7,2,Class 2,0,0.04189591,0.027046183,0.46508583,1.2763089e-05,0.0008157937,1.02547065e-05,4.7440895e-05,0.46508583,0.0
9334,7,Class 7,2,Class 2,0,1.3721026e-05,2.671745e-07,0.49999297,7.1878326e-08,1.9530383e-10,6.5395266e-11,5.306684e-13,0.49999297,0.0
9351,2,Class 2,7,Class 7,0,5.3968576e-09,3.9061315e-10,1.2950094e-08,1.0613537e-12,2.8271755e-11,9.373003e-10,4.9100936e-12,1.0,0.9999999870499057
9358,2,Class 2,1,Class 1,0,6.1025395e-12,0.99859256,0.0014073516,6.8419906e-13,5.497306e-13,4.9520785e-14,6.163409e-14,1.1534251e-07,0.9971852039452642
9375,5,Class 5,7,Class 7,0,0.054937117,8.680631e-06,4.015889e-05,1.5076088e-06,6.282857e-07,0.00028779107,2.592482e-05,0.94469815,0.9444103638525121
9377,3,Class 3,7,Class 7,0,1.7892278e-07,1.1782012e-11,2.5216243e-10,3.0767567e-06,1.6440834e-12,2.5467755e-12,1.6117738e-08,0.9999968,0.999993704592498
9390,1,Class 1,7,Class 7,0,5.7185376e-09,0.14785899,0.0003227956,6.9774665e-05,0.0003227956,6.9774665e-05,1.0916243e-06,0.8513548,0.7034957855939865
9395,7,Class 7,0,Class 0,0,0.787915,2.6911322e-05,8.0370955e-05,2.7179718e-07,5.2401475e-07,3.0172164e-06,5.8751006e-08,0.21197376,0.5759412348270416
9403,0,Class 0,7,Class 7,0,0.12239982,2.2118626e-10,6.6057454e-10,6.540521e-08,5.776046e-05,0.00021469784,0.00017250239,0.8771551,0.7547553032636642
9415,7,Class 7,3,Class 3,0,3.589261e-15,1.481032e-13,1.2950092e-08,0.99999976,9.560894e-14,1.1665713e-09,1.0404956e-08,1.7892332e-07,0.9999995826581056
9418,3,Class 3,7,Class 7,0,0.0033656312,1.276096e-06,4.743298e-06,1.5882406e-06,3.8490903e-08,0.0014026036,3.4330984e-07,0.9952237,0.9952221127596204
9474,2,Class 2,7,Class 7,0,0.0002446912,9.1859765e-06,3.414466e-05,1.7886862e-07,1.7710217e-05,2.7983986e-09,1.4514799e-09,0.9996941,0.9996599643018271
9488,2,Class 2,7,Class 7,0,1.564894e-06,2.205458e-09,8.036669e-05,1.9476795e-06,2.205458e-09,0.21196252,8.036669e-05,0.7878732,0.7877928418311058
9512,6,Class 6,0,Class 0,0,0.99980086,1.4516349e-09,5.3425066e-07,1.98583e-06,1.0506627e-10,1.611458e-08,7.455031e-08,0.00019662204,0.9998007863314982
9527,1,Class 1,0,Class 0,0,0.7405249,4.876339e-05,0.0060092015,0.00028077388,1.830631e-06,0.003879279,0.0012989328,0.24795638,0.7404761246471026
9528,1,Class 1,2,Class 2,0,7.184047e-06,0.007896249,0.97306865,5.1996614e-07,1.3988719e-07,7.9749996e-05,1.0124739e-08,0.018947508,0.9651724053546786
9566,1,Class 1,0,Class 0,0,0.9927295,0.00015686161,3.3906785e-05,4.262157e-07,1.9717847e-06,0.00030242326,0.0064725475,0.00030242326,0.992572623421438
9569,0,Class 0,7,Class 7,0,0.00090897677,1.2810528e-06,2.494454e-08,2.2470563e-09,1.0292813e-06,1.4650696e-11,1.4506009e-09,0.99908864,0.9981796682113782
9573,1,Class 1,2,Class 2,0,1.2230666e-08,0.00044568413,0.9444461,6.343831e-09,0.00018573571,1.7237092e-11,5.097041e-09,0.05492247,0.944000402756501
9609,4,Class 4,7,Class 7,0,3.410122e-05,5.9815925e-08,5.3883427e-09,5.922525e-06,0.001407111,3.823326e-06,0.00012675555,0.99842227,0.9970151541056111
9621,7,Class 7,6,Class 6,0,1.2238256e-08,4.0573747e-07,2.936639e-08,3.292475e-09,6.347767e-09,1.0807822e-05,0.9450321,0.054956548,0.890075571835041
9638,2,Class 2,1,Class 1,0,3.5176605e-11,0.99969554,0.00030454568,4.465872e-15,1.3337386e-14,3.200382e-14,5.55827e-15,5.395225e-09,0.9993909937911667
9664,5,Class 5,0,Class 0,0,0.9997125,2.0054564e-08,0.00012691936,7.52871e-10,5.9893225e-08,2.4713618e-06,9.370309e-10,0.00015796501,0.9997100554364806
9669,7,Class 7,0,Class 0,0,0.90074515,0.00011435487,0.017539231,3.4492846e-06,9.2796586e-07,0.00011435487,0.00034152236,0.08114104,0.8196041136980057
9673,6,Class 6,2,Class 2,0,0.011091747,0.0071603493,0.8823829,1.0091338e-05,4.2054958e-06,4.2054958e-06,0.0004163965,0.09893014,0.8819665328192059
9707,2,Class 2,7,Class 7,0,0.0017509062,4.285625e-07,5.2812517e-05,4.804914e-08,2.7666147e-07,9.35609e-10,4.371531e-11,0.9981956,0.9981427760721999
9711,7,Class 7,0,Class 0,0,0.65774554,8.350465e-05,8.350465e-05,0.0007447996,2.5187496e-06,1.8050141e-05,0.00016099396,0.341161,0.3165845274925232
9713,0,Class 0,7,Class 7,0,0.023658508,1.4033967e-07,7.351761e-10,7.279171e-08,1.251724e-06,6.5572294e-09,0.00012393635,0.9762161,0.9525575693696737
9715,4,Class 4,7,Class 7,0,1.7715294e-05,8.3598515e-09,1.1665467e-09,1.1665467e-09,1.5958321e-06,4.3793486e-11,2.2490625e-09,0.9999807,0.9999790922629472
9737,5,Class 5,7,Class 7,0,4.367104e-11,0.00010171743,2.4651126e-06,5.328527e-07,1.0273199e-06,0.0027094954,4.800048e-08,0.9971847,0.994475198443979
9741,0,Class 0,7,Class 7,0,0.3845858,0.00018148603,2.5324893e-05,0.0001458177,0.017969385,0.0006745905,0.0006745905,0.595743,0.2111572027206421
9756,2,Class 2,1,Class 1,0,6.0452776e-10,0.9990872,0.00090897497,2.2694612e-11,1.0499127e-10,3.1355787e-10,4.3754358e-11,3.8258727e-06,0.998178239504341
9758,1,Class 1,7,Class 7,0,1.8273465e-07,0.17737445,3.1423024e-06,0.0017914344,2.2743322e-07,0.00024997993,6.7923173e-07,0.82057995,0.6432054936885834
9767,1,Class 1,3,Class 3,0,1.2756672e-06,8.317279e-09,0.0017451051,0.99488837,1.1606085e-09,5.960431e-08,6.616661e-07,0.003364497,0.994888356951428
9768,0,Class 0,7,Class 7,0,0.044638257,2.1701354e-11,6.3537715e-07,9.940472e-09,1.10349035e-07,4.5987253e-08,1.5398307e-08,0.95536095,0.910722691565752
9782,6,Class 6,7,Class 7,0,0.00057960616,2.735163e-07,1.2779772e-08,2.1976057e-07,1.1286034e-05,0.00015593224,0.012404894,0.9868478,0.9744429234415293
9796,0,Class 0,7,Class 7,0,0.005210692,3.090922e-08,1.7797176e-07,8.152133e-05,2.1931795e-05,3.8090016e-06,3.4312282e-07,0.99468154,0.9894708450883627
9810,0,Class 0,7,Class 7,0,0.0826365,5.441594e-06,9.4506913e-07,3.512858e-06,4.3721316e-06,2.2677473e-06,2.0428361e-07,0.9173467,0.8347102180123329
9836,1,Class 1,2,Class 2,0,4.4335677e-05,0.14553554,0.67328525,5.6286735e-09,2.9194938e-09,1.2166802e-09,3.6336247e-09,0.18113479,0.527749702334404
9850,1,Class 1,0,Class 0,0,0.5527376,1.9067096e-07,0.0028955452,4.5752628e-07,1.1088098e-08,1.3800362e-08,0.00026083676,0.44410536,0.552737402979858
9851,2,Class 2,1,Class 1,0,2.0260334e-10,0.99999595,1.9862177e-06,2.0666511e-14,1.8250965e-11,2.2941824e-13,7.681822e-14,1.9862177e-06,0.9999939606664157
9856,2,Class 2,3,Class 3,0,1.8960781e-06,1.0917391e-05,0.009641345,0.49514127,2.1470272e-09,6.286108e-05,4.0985117e-07,0.49514127,0.4854999231174588
9874,3,Class 3,7,Class 7,0,0.0017245609,1.7591314e-07,1.0128878e-06,0.012358739,0.0011133015,0.00024064838,0.0013856244,0.983176,0.9708172539249063
9896,6,Class 6,7,Class 7,0,8.839874e-06,0.0010893538,9.911001e-07,4.0895557e-05,1.369341e-05,0.00070323946,0.036115583,0.96202743,0.9259118475019932
9912,0,Class 0,7,Class 7,0,0.24925824,0.00022677648,0.0060407505,4.950829e-07,6.1009992e-05,3.5833047e-08,3.5833047e-08,0.7444127,0.4951544851064682
9930,7,Class 7,0,Class 0,0,0.82225996,4.3938041e-07,3.9580303e-08,4.926205e-08,6.874104e-09,4.3938041e-07,1.6331938e-06,0.17773752,0.6445224434137344
10007,0,Class 0,7,Class 7,0,1.7706592e-05,0.00037896144,1.9852098e-06,1.7706592e-05,5.9288554e-06,8.191529e-05,7.379101e-06,0.9994885,0.9994707663463487
10012,4,Class 4,7,Class 7,0,3.793107e-08,8.1181145e-07,1.0204648e-08,1.4239753e-09,0.21199618,4.674317e-06,4.210723e-07,0.78799796,0.5760017782449722
10013,7,Class 7,4,Class 4,0,5.1559494e-09,2.9687367e-08,2.6743001e-09,1.7093647e-07,0.95536137,2.998342e-10,7.1236535e-08,0.0446383,0.9107230678200722
10029,7,Class 7,4,Class 4,0,4.3794326e-11,8.5275965e-13,8.5275965e-13,5.5599408e-15,0.9999999,1.0719355e-14,3.9450916e-12,9.280438e-08,0.9999997879863329
10057,6,Class 6,7,Class 7,0,0.005198943,4.7772026e-08,4.2609085e-07,4.7772026e-08,9.210267e-08,0.00019517398,0.002166624,0.99243873,0.9902721096295863
10069,1,Class 1,0,Class 0,0,0.9694146,0.00045746675,0.00070863945,2.1374683e-05,1.9254762e-06,0.0001531776,2.3964628e-06,0.029240433,0.9689571250346489
10154,2,Class 2,1,Class 1,0,0.0077569457,0.955903,0.03588566,1.3741935e-07,2.1286948e-07,2.9410874e-06,1.917573e-08,0.00045109048,0.9200173318386078
10178,7,Class 7,0,Class 0,0,0.99999917,9.372996e-10,7.4565094e-08,7.5308687e-10,5.450683e-11,6.050796e-10,3.138441e-10,6.650645e-07,0.9999985004704968
10202,0,Class 0,7,Class 7,0,0.05493547,6.974382e-06,1.8763276e-06,7.8194665e-07,0.0001492677,4.998058e-05,0.00018577972,0.94466984,0.8897343724966049
10215,7,Class 7,2,Class 2,0,0.0038066069,0.0058966265,0.58383983,0.00017785985,6.743653e-08,0.0058966265,0.15707119,0.2433113,0.34052853286266327
10220,7,Class 7,0,Class 0,0,0.7878129,3.3823738e-07,3.792216e-08,0.00023999784,1.5803787e-08,5.874328e-08,2.7176193e-07,0.21194638,0.5758665055036545
10229,0,Class 0,4,Class 4,0,0.005510109,0.00049636216,0.000107292304,3.592564e-05,0.84511507,0.00076889026,0.0011910503,0.14677529,0.8396049565635622
10231,7,Class 7,4,Class 4,0,0.00011150581,0.00011150581,3.0297744e-07,1.2626379e-07,0.7056864,1.761908e-08,5.261962e-08,0.29409012,0.41159626841545105
10248,7,Class 7,0,Class 0,0,0.9999279,8.442772e-11,4.3358788e-09,3.0765416e-06,1.437483e-07,3.0765416e-06,1.8069495e-09,6.5845015e-05,0.9998620333644794
10257,7,Class 7,1,Class 1,0,3.1696932e-12,0.99998486,5.931789e-06,2.0872334e-16,5.50496e-13,1.3341221e-14,8.6125234e-15,9.188649e-06,0.9999756717716082
10277,1,Class 1,7,Class 7,0,8.242636e-07,0.0041912915,5.3210897e-07,1.3024226e-10,1.1388346e-05,2.7874811e-09,1.9778697e-06,0.99579394,0.9916026471182704
10285,2,Class 2,7,Class 7,0,1.7715138e-05,1.04046345e-08,1.2949716e-08,1.8070271e-09,1.1436115e-05,6.7167893e-09,4.336065e-09,0.9999708,0.9999707807743441
10342,0,Class 0,2,Class 2,0,0.14103815,0.0052947295,0.8120812,0.000383221,0.008201803,0.00030790482,0.0022065423,0.030486433,0.6710430681705475
10363,4,Class 4,7,Class 7,0,5.3435673e-07,3.48398e-09,3.9061293e-10,4.3361887e-09,1.6117811e-08,2.5467822e-12,2.2715376e-11,0.9999994,0.9999993878357412
10376,1,Class 1,0,Class 0,0,0.99900633,3.8637122e-08,6.5784334e-05,1.2809462e-06,1.769805e-05,1.4504814e-09,1.0394599e-08,0.00090890133,0.9990062923298275
10428,1,Class 1,7,Class 7,0,0.054932393,9.731633e-07,0.0004457647,1.2112068e-06,1.8762221e-06,7.819027e-07,8.766459e-08,0.9446168,0.9446158214228717
10430,7,Class 7,1,Class 1,0,4.6657015e-06,0.7865463,0.0017171337,1.7515572e-07,0.00012428251,1.9443992e-06,3.4106151e-09,0.21160553,0.5749407559633255
10448,7,Class 7,1,Class 1,0,9.473896e-05,0.9287706,0.0039091925,2.5998659e-09,2.2959882e-06,3.987558e-07,2.0682761e-07,0.06722245,0.8615481480956078
10449,6,Class 6,7,Class 7,0,7.447974e-08,1.15372885e-07,7.5222484e-10,1.4217617e-05,8.350437e-09,1.293526e-08,0.0011310556,0.9988545,0.9977234622929245
10450,0,Class 0,7,Class 7,0,0.17706661,0.0002005018,2.520352e-06,0.0027702083,0.00059880083,4.859143e-06,0.0002005018,0.819156,0.642089381814003
10493,4,Class 4,7,Class 7,0,1.0240559e-06,5.9552082e-08,6.6767947e-09,5.2591466e-05,0.0041838144,2.457283e-06,0.0017435759,0.9940165,0.9898327137343585
10498,7,Class 7,2,Class 2,0,2.3679895e-05,0.040317815,0.8628932,8.0080284e-08,1.9025969e-05,9.966855e-08,1.1064192e-06,0.09674499,0.7661482319235802
10504,1,Class 1,7,Class 7,0,7.5104e-05,0.022208415,9.347512e-05,0.042816993,1.0480149e-05,0.1980825,0.00043244025,0.7362805,0.714072085916996
10509,7,Class 7,2,Class 2,0,2.1955988e-05,3.8132066e-06,0.99577963,1.9778413e-06,3.0943344e-08,1.2768089e-06,9.2412726e-08,0.004191231,0.9915884025394917
10517,7,Class 7,0,Class 0,0,0.8773752,1.9538237e-07,5.256394e-08,1.93453e-05,2.1905684e-08,2.168935e-06,0.00017254568,0.12243053,0.7549446523189545
10521,1,Class 1,7,Class 7,0,0.015796857,0.11320522,0.21825542,1.2946664e-06,0.00091863616,1.451541e-07,4.8603145e-08,0.6518224,0.5386171713471413
10522,0,Class 0,7,Class 7,0,0.023658458,5.1649502e-05,1.3895337e-05,3.7382817e-06,4.1498613e-05,5.7907923e-06,1.116443e-05,0.9762138,0.9525553546845913
10556,6,Class 6,7,Class 7,0,1.2358128e-06,1.5689382e-10,7.3307055e-12,8.856225e-06,5.7742103e-08,5.15017e-07,0.036182385,0.96380687,0.9276244826614857
10587,7,Class 7,0,Class 0,0,0.8253694,3.5086254e-05,3.933762e-06,4.896e-06,3.933762e-06,0.000251439,0.14334598,0.030985286,0.7943841312080622
10636,0,Class 0,7,Class 7,0,0.14222966,9.553542e-10,8.521055e-09,2.5196928e-06,0.0066455416,0.0014364823,0.030743992,0.8189418,0.6767121106386185
10639,0,Class 0,7,Class 7,0,0.100355566,4.7357782e-05,0.00011363781,0.0005257181,1.9736051e-05,0.0037674587,7.335966e-05,0.8950971,0.7947415113449097
10647,7,Class 7,0,Class 0,0,0.9982326,2.7943077e-09,5.334127e-07,1.593044e-06,4.3285278e-09,9.264037e-08,1.4208752e-05,0.0017509712,0.9964816318824887
10648,2,Class 2,7,Class 7,0,2.2488766e-09,6.7163004e-09,1.2948773e-08,2.4964747e-08,0.00010199429,7.455755e-08,6.0501837e-10,0.99989796,0.9998979438993718
