sample_id,true_label,true_class,predicted_label,predicted_class,correct,prob_Class 0,prob_Class 1,prob_Class 2,prob_Class 3,prob_Class 4,prob_Class 5,prob_Class 6,prob_Class 7
11068,7,Class 7,7,Class 7,1,0.22104995,4.873943e-06,2.8063605e-05,0.114654705,0.0034583276,0.0006006246,3.4928184e-05,0.6601685
11069,7,Class 7,7,Class 7,1,1.466406e-11,7.60599e-12,1.3079261e-10,8.443398e-11,9.373003e-10,1.3079261e-10,6.783982e-11,1.0
11070,7,Class 7,7,Class 7,1,0.00012693975,8.4423094e-11,8.358952e-09,1.1664212e-09,5.3961724e-09,2.7988998e-09,2.2488205e-09,0.99987304
11071,0,Class 0,0,Class 0,1,0.8221846,3.1484474e-06,8.386662e-05,6.130621e-08,6.070088e-06,1.0542218e-06,4.9257448e-08,0.17772123
11072,7,Class 7,7,Class 7,1,0.0014073288,3.1030297e-08,1.4213639e-05,3.1030297e-08,2.4685542e-06,1.2931652e-08,3.1030297e-08,0.9985759
11073,7,Class 7,7,Class 7,1,3.9844342e-14,2.3401853e-17,3.9844342e-14,6.1111407e-12,1.1665716e-09,8.5275976e-13,2.8838435e-15,1.0
11074,7,Class 7,7,Class 7,1,3.9061315e-10,1.8070798e-09,1.8070798e-09,6.1111407e-12,6.050801e-10,5.505054e-13,3.553815e-13,1.0
11075,7,Class 7,7,Class 7,1,1.3209692e-12,8.612654e-15,5.008521e-16,8.5275976e-13,2.5467788e-12,6.851634e-13,3.5538217e-13,1.0
11076,7,Class 7,7,Class 7,1,1.6440919e-12,7.60599e-12,3.945092e-12,6.783982e-11,2.0260416e-10,1.6278554e-10,3.518732e-11,1.0
11077,7,Class 7,7,Class 7,1,9.65624e-16,2.5721761e-14,8.612654e-15,9.65624e-16,1.0404938e-08,2.0872651e-16,3.9844342e-14,1.0
11078,7,Class 7,7,Class 7,1,0.0017210975,4.2126652e-07,2.4256024e-06,0.0013828424,0.00024016498,0.015350908,0.00010008712,0.981202
11079,7,Class 7,4,Class 4,0,6.0505434e-10,2.2490103e-09,2.2490103e-09,8.4430386e-11,0.99995744,1.4663435e-11,3.1696063e-12,4.2507952e-05
11080,7,Class 7,7,Class 7,1,5.34356e-07,8.5275894e-13,1.825099e-11,8.360005e-09,1.04049285e-08,1.7892319e-07,7.4564944e-08,0.99999905
11081,7,Class 7,7,Class 7,1,3.442056e-07,0.0021783728,5.3319235e-07,4.2840142e-07,1.6082659e-08,8.341791e-09,9.352574e-10,0.9978204
11082,7,Class 7,7,Class 7,1,5.343567e-07,1.6278542e-10,7.530869e-10,1.8070785e-09,9.280433e-08,1.0404931e-08,4.8135963e-08,0.9999993
11083,7,Class 7,7,Class 7,1,3.483981e-09,6.8516324e-13,1.33414194e-14,3.1384367e-10,7.605988e-12,2.2268937e-07,1.6117786e-08,0.99999976
11084,7,Class 7,7,Class 7,1,8.5275976e-13,2.5721761e-14,2.0462499e-12,2.2941916e-13,2.2715345e-11,3.9844342e-14,1.843301e-13,1.0
11085,7,Class 7,7,Class 7,1,2.0260416e-10,5.4506875e-11,2.0666555e-14,3.553815e-13,2.5216276e-10,1.3341423e-14,2.2941916e-13,1.0
11086,7,Class 7,7,Class 7,1,1.436965e-07,4.2915153e-07,0.00037899104,2.2039503e-05,1.7707975e-05,1.4227739e-05,3.9044382e-10,0.9995665
11087,7,Class 7,7,Class 7,1,2.496725e-08,5.343561e-07,1.2822192e-06,2.79925e-09,1.6278524e-10,3.1697355e-12,6.0507904e-10,0.9999982
11088,7,Class 7,7,Class 7,1,3.82935e-06,1.6117715e-08,4.2933522e-07,3.1384287e-10,3.4495588e-07,6.0507727e-10,1.8250922e-11,0.99999535
11089,7,Class 7,7,Class 7,1,1.4375865e-07,3.906131e-10,6.7169847e-09,3.1384373e-10,1.627852e-10,2.2715342e-11,1.0613536e-12,0.9999999
11090,1,Class 1,1,Class 1,1,2.0259858e-10,0.99997246,2.7441683e-05,3.553724e-13,1.1781726e-11,3.589163e-15,1.189924e-13,7.456296e-08
11091,7,Class 7,7,Class 7,1,2.2715345e-11,9.560877e-14,4.9100936e-12,2.8553744e-13,3.2013566e-14,9.65624e-16,4.959058e-14,1.0
11092,7,Class 7,7,Class 7,1,0.0674659,6.8818376e-06,8.56519e-06,3.962483e-05,7.639518e-05,3.962483e-05,0.00022815501,0.93213487
11093,7,Class 7,7,Class 7,1,5.990809e-08,3.483845e-09,5.3966454e-09,1.7891632e-07,2.471975e-06,9.188435e-06,2.744136e-05,0.99996066
11094,7,Class 7,7,Class 7,1,5.671407e-19,1.4958045e-15,9.849828e-20,8.8729475e-21,2.6499127e-20,4.1048444e-20,1.6770494e-16,1.0
11095,7,Class 7,7,Class 7,1,1.4519241e-09,1.6278522e-10,2.249106e-09,1.466406e-11,1.8070798e-09,3.945092e-12,1.05087196e-10,1.0
11096,4,Class 4,4,Class 4,1,5.6665186e-07,1.897369e-07,6.3531296e-08,1.237074e-09,0.8520239,3.7313885e-11,5.7230323e-09,0.14797528
11097,7,Class 7,7,Class 7,1,7.3827887e-06,2.0060089e-08,2.4720425e-06,1.0302078e-06,1.0302078e-06,1.0404813e-08,5.990972e-08,0.99998796
11098,7,Class 7,7,Class 7,1,2.4967294e-08,4.4231147e-13,1.6440887e-12,9.466493e-12,2.5467837e-12,7.60599e-12,6.783982e-11,1.0
11099,7,Class 7,7,Class 7,1,1.7867147e-07,1.1649294e-09,5.982611e-08,2.2237614e-07,4.330087e-09,0.001407351,8.348244e-09,0.9985922
11100,7,Class 7,7,Class 7,1,3.867563e-08,1.05087196e-10,7.60599e-12,4.861612e-10,2.8271755e-11,4.3794333e-11,1.6278554e-10,1.0
11101,7,Class 7,7,Class 7,1,1.143632e-05,5.3435053e-07,5.9909816e-08,1.7892116e-07,1.1665573e-09,1.15503774e-07,2.7992206e-09,0.9999877
11102,7,Class 7,7,Class 7,1,1.807078e-09,9.372995e-10,6.7169794e-09,1.2950082e-08,7.5308676e-10,6.6506504e-07,1.7892319e-07,0.99999905
11103,7,Class 7,7,Class 7,1,9.280435e-08,2.7716143e-07,8.36001e-09,1.6278545e-10,7.5308715e-10,3.1074475e-08,1.1550514e-07,0.9999995
11104,7,Class 7,7,Class 7,1,8.785321e-19,1.5257865e-19,3.6250618e-17,2.1291104e-20,1.6604873e-14,1.2381426e-21,5.727975e-21,1.0
11105,7,Class 7,7,Class 7,1,2.7441685e-05,2.2490443e-09,3.4838865e-09,2.496661e-08,2.2490443e-09,3.9060244e-10,6.7168013e-09,0.9999726
11106,7,Class 7,7,Class 7,1,1.0404955e-08,1.8251033e-11,2.771615e-07,7.456513e-08,5.4506854e-11,3.1384423e-10,7.530872e-10,0.99999964
11107,7,Class 7,7,Class 7,1,8.2774517e-07,9.280431e-08,8.360005e-09,4.3361874e-09,6.050784e-10,2.8271727e-11,2.7992524e-09,0.99999905
11108,7,Class 7,7,Class 7,1,3.138442e-10,1.4519235e-09,1.4519235e-09,3.449573e-07,5.991042e-08,5.396855e-09,1.1782045e-11,0.9999995
11109,7,Class 7,7,Class 7,1,1.320967e-12,1.5958603e-06,2.4967253e-08,1.6278526e-10,4.8135917e-08,3.518726e-11,6.7839706e-11,0.99999833
11110,7,Class 7,7,Class 7,1,1.1665716e-09,3.9061315e-10,5.3968576e-09,9.466493e-12,1.4810324e-13,2.249106e-09,1.825104e-11,1.0
11111,7,Class 7,7,Class 7,1,1.4233688e-05,1.4519016e-09,1.2822004e-06,8.3598835e-09,8.3598835e-09,3.906071e-10,7.530758e-10,0.9999845
11112,7,Class 7,7,Class 7,1,3.2013566e-14,6.919987e-15,2.6499127e-20,4.0241683e-16,5.505054e-13,1.6604873e-14,3.945092e-12,1.0
11113,7,Class 7,7,Class 7,1,4.3794413e-11,3.1697412e-12,3.9844416e-14,2.271539e-11,1.6440887e-12,4.4672323e-15,1.6604873e-14,1.0
11114,7,Class 7,7,Class 7,1,0.00010199413,1.3208334e-12,8.442514e-11,1.2948764e-08,6.649967e-07,2.2488749e-09,8.442514e-11,0.99989724
11115,1,Class 1,7,Class 7,0,0.015391105,0.00010034924,0.0007191338,5.256849e-07,5.256849e-07,1.7428145e-05,7.3355025e-08,0.98377085
11116,0,Class 0,0,Class 0,1,0.97069955,1.3816849e-05,6.455783e-07,4.6725592e-08,8.1150615e-09,1.0000343e-06,5.7580774e-06,0.029279202
11117,7,Class 7,7,Class 7,1,1.3079238e-10,5.008521e-16,2.9126078e-17,3.2013566e-14,4.4672323e-15,4.3794333e-11,3.945092e-12,1.0
11118,7,Class 7,7,Class 7,1,2.5216276e-10,2.2715345e-11,3.945092e-12,7.530875e-10,4.9100936e-12,1.6278522e-10,9.560877e-14,1.0
11119,7,Class 7,7,Class 7,1,1.1899567e-13,2.0462499e-12,1.1899567e-13,2.0260416e-10,2.8838545e-15,5.505054e-13,4.959068e-14,1.0
11120,7,Class 7,7,Class 7,1,3.2332878e-16,1.8990023e-19,9.65624e-16,9.752554e-18,8.5275976e-13,7.7584443e-16,5.008521e-16,1.0
11121,7,Class 7,7,Class 7,1,5.4506875e-11,1.6440887e-12,3.518732e-11,6.78397e-11,2.4967294e-08,3.518732e-11,4.3794333e-11,1.0
11122,0,Class 0,0,Class 0,1,1.0,9.466493e-12,8.443398e-11,1.1665716e-09,4.8136e-08,2.271539e-11,9.466493e-12,1.4519241e-09
11123,7,Class 7,7,Class 7,1,1.466406e-11,6.1111407e-12,4.9101027e-12,8.612654e-15,3.1697412e-12,5.505054e-13,2.5467788e-12,1.0
11124,7,Class 7,7,Class 7,1,1.7714321e-05,7.455955e-08,1.789099e-07,1.0301427e-06,1.15496505e-07,3.415254e-05,2.2047403e-05,0.9999248
11125,7,Class 7,7,Class 7,1,7.456501e-08,5.5050533e-13,1.320969e-12,2.0872648e-16,2.317074e-15,1.6770491e-16,3.2013563e-14,0.9999999
11126,7,Class 7,7,Class 7,1,0.035604734,1.2160834e-06,0.0005570363,0.009578789,0.0008628773,0.0049683484,7.0020687e-06,0.94842
11127,7,Class 7,7,Class 7,1,3.8293533e-06,3.1384256e-10,1.2950045e-08,2.0060254e-08,8.359981e-09,6.050766e-10,3.945077e-12,0.9999962
11128,7,Class 7,7,Class 7,1,8.360013e-09,4.3794333e-11,4.3794333e-11,1.8070798e-09,8.4433814e-11,1.6440887e-12,1.178205e-11,1.0
11129,7,Class 7,7,Class 7,1,2.271539e-11,1.6604873e-14,8.6985585e-17,3.6250618e-17,2.5978315e-16,4.0241683e-16,7.7584443e-16,1.0
11130,7,Class 7,7,Class 7,1,4.3361914e-09,9.466493e-12,4.8136e-08,9.466493e-12,2.8553744e-13,1.4519241e-09,4.9101027e-12,1.0
11131,7,Class 7,7,Class 7,1,3.867562e-08,1.3079259e-10,9.280437e-08,2.7992544e-09,5.991054e-08,4.861611e-10,1.0404956e-08,0.99999976
11132,7,Class 7,0,Class 0,0,0.89164793,0.00027162995,0.007235533,7.380573e-07,0.00081122614,5.871481e-05,5.2891573e-06,0.09996888
11133,7,Class 7,7,Class 7,1,8.360013e-09,8.4433814e-11,3.1384376e-10,1.466406e-11,2.2715345e-11,1.0613537e-12,1.843301e-13,1.0
11134,7,Class 7,7,Class 7,1,3.2013566e-14,2.5216323e-10,2.0462499e-12,1.05087196e-10,6.172095e-14,3.945092e-12,6.111153e-12,1.0
11135,7,Class 7,7,Class 7,1,7.382823e-06,7.5308193e-10,1.4519134e-09,1.4519134e-09,3.4839562e-09,6.716936e-09,8.443319e-11,0.9999926
11136,7,Class 7,7,Class 7,1,9.899934e-05,0.029274303,5.814542e-08,1.12102086e-07,8.033582e-07,8.918068e-06,7.954252e-05,0.9705372
11137,7,Class 7,3,Class 3,0,8.5270875e-09,8.612138e-11,9.560304e-10,0.6584575,2.827003e-07,2.521476e-06,9.372433e-06,0.3415303
11138,7,Class 7,7,Class 7,1,4.861603e-10,8.5275976e-13,1.6440887e-12,1.0404938e-08,3.945092e-12,3.1384434e-10,1.6440887e-12,1.0
11139,7,Class 7,7,Class 7,1,3.2013566e-14,2.5721807e-14,4.423123e-13,5.00854e-16,5.505054e-13,4.0241837e-16,1.5107183e-17,1.0
11140,7,Class 7,7,Class 7,1,4.861603e-10,9.466475e-12,8.5275976e-13,4.9100936e-12,1.6278522e-10,1.05087196e-10,3.945092e-12,1.0
11141,0,Class 0,4,Class 4,0,0.0957978,1.8839706e-05,1.363578e-06,1.6971202e-06,0.85444474,2.3448049e-05,2.3448049e-05,0.04968861
11142,7,Class 7,7,Class 7,1,2.2262056e-07,2.4713079e-06,1.040172e-08,1.9856116e-06,0.0003045439,7.454196e-08,7.528546e-10,0.9996908
11143,7,Class 7,7,Class 7,1,1.178205e-11,1.3341423e-14,2.8838435e-15,6.91996e-15,1.6440887e-12,1.3341423e-14,1.0613537e-12,1.0
11144,7,Class 7,7,Class 7,1,9.373003e-10,2.8553744e-13,1.2018255e-15,2.0260416e-10,1.4519241e-09,5.3968576e-09,2.006033e-08,1.0
11145,7,Class 7,7,Class 7,1,0.00647768,2.2124588e-07,4.2655367e-07,1.023541e-06,3.8045407e-06,9.220271e-08,9.220271e-08,0.9935167
11146,7,Class 7,7,Class 7,1,6.1111407e-12,6.91996e-15,1.3209667e-12,8.4433814e-11,2.5978315e-16,6.1111407e-12,1.4810295e-13,1.0
11147,3,Class 3,3,Class 3,1,5.5599344e-15,4.423109e-13,1.0613523e-12,0.9999987,1.07193426e-14,2.5216243e-10,2.0060304e-08,1.2822186e-06
11148,7,Class 7,7,Class 7,1,1.6278504e-10,4.861597e-10,4.813585e-08,1.166568e-09,3.076754e-06,3.1074393e-08,1.4519196e-09,0.9999969
11149,7,Class 7,7,Class 7,1,6.050801e-10,9.373003e-10,1.611779e-08,2.2715345e-11,2.249106e-09,6.7169856e-09,2.006033e-08,1.0
11150,7,Class 7,7,Class 7,1,3.518732e-11,6.8516465e-13,1.0404959e-08,2.2941916e-13,2.5467837e-12,6.783982e-11,4.4672323e-15,1.0
11151,2,Class 2,7,Class 7,0,0.05211955,0.0005263936,0.00905186,0.00017625686,2.4840526e-07,0.04187625,2.2155898e-06,0.89624715
11152,7,Class 7,7,Class 7,1,6.1111407e-12,1.4519241e-09,2.249106e-09,1.05087196e-10,4.3361914e-09,1.178205e-11,6.851634e-13,1.0
11153,7,Class 7,7,Class 7,1,3.138443e-10,1.4375865e-07,1.6117788e-08,4.467232e-15,5.396857e-09,6.783981e-11,7.605989e-12,0.9999999
11154,7,Class 7,7,Class 7,1,2.2715342e-11,4.336191e-09,1.4664058e-11,7.456515e-08,1.307926e-10,8.5275965e-13,4.9101023e-12,0.9999999
11155,7,Class 7,7,Class 7,1,1.4519241e-09,2.5721761e-14,1.4957988e-15,3.9844342e-14,4.3794333e-11,9.372986e-10,6.0507893e-10,1.0
11156,4,Class 4,4,Class 4,1,8.5275976e-13,3.5538217e-13,1.0613537e-12,3.2013566e-14,1.0,2.5721807e-14,1.1899567e-13,3.9061315e-10
11157,7,Class 7,7,Class 7,1,6.8516113e-13,2.4720664e-06,1.1550481e-07,5.991025e-08,3.1384328e-10,3.9061185e-10,6.650628e-07,0.99999666
11158,7,Class 7,7,Class 7,1,2.0666594e-14,1.3341448e-14,1.6604873e-14,2.271539e-11,7.60599e-12,9.560896e-14,3.169747e-12,1.0
11159,7,Class 7,7,Class 7,1,1.7715338e-05,9.372836e-10,2.0059971e-08,3.1073935e-08,9.280273e-08,1.4518982e-09,3.9060616e-10,0.9999821
11160,7,Class 7,7,Class 7,1,6.783949e-11,4.2933516e-07,3.0767487e-06,1.2822142e-06,2.0060234e-08,7.530839e-10,8.359973e-09,0.99999523
11161,7,Class 7,7,Class 7,1,0.006419904,0.00024101045,0.00012500775,0.0051581715,0.003329891,6.483932e-05,5.8408664e-06,0.98465526
11162,7,Class 7,7,Class 7,1,4.749926e-06,0.0033703311,1.139773e-05,3.5068153e-11,2.2414892e-09,1.4470071e-09,9.2490104e-08,0.99661344
11163,7,Class 7,7,Class 7,1,2.0060368e-08,6.851634e-13,3.2013566e-14,7.7584443e-16,9.560896e-14,7.681853e-14,2.8553744e-13,1.0
11164,7,Class 7,7,Class 7,1,1.178205e-11,7.530875e-10,2.249106e-09,1.05087196e-10,1.1665716e-09,4.3794333e-11,2.2715345e-11,1.0
11165,2,Class 2,2,Class 2,1,5.342665e-07,0.000101987425,0.99983156,2.7987836e-09,1.8067755e-09,1.0403186e-08,2.2487272e-09,6.583868e-05
11166,7,Class 7,7,Class 7,1,2.2715345e-11,2.2715345e-11,4.861603e-10,1.05087196e-10,7.530875e-10,2.8271755e-11,3.2013566e-14,1.0
11167,7,Class 7,7,Class 7,1,3.4839815e-09,1.6117788e-08,3.138443e-10,1.1665715e-09,3.138443e-10,1.627852e-10,1.1550506e-07,0.9999999
11168,7,Class 7,7,Class 7,1,3.1384434e-10,2.799255e-09,2.5216276e-10,4.9100936e-12,5.3968576e-09,7.530875e-10,6.78397e-11,1.0
11169,1,Class 1,1,Class 1,1,7.681838e-14,1.0,1.4519241e-09,2.3870924e-21,1.4957988e-15,2.5978315e-16,1.3474493e-16,7.605975e-12
11170,7,Class 7,7,Class 7,1,3.518732e-11,1.3209692e-12,1.8251007e-11,2.799255e-09,1.6278554e-10,7.530875e-10,3.945092e-12,1.0
11171,7,Class 7,7,Class 7,1,2.2941916e-13,4.4231147e-13,1.4957988e-15,1.178205e-11,1.6440887e-12,4.959058e-14,1.178205e-11,1.0
11172,7,Class 7,7,Class 7,1,7.456487e-08,3.0767517e-06,2.0060254e-08,3.5187183e-11,1.0404898e-08,1.4375826e-07,5.34355e-07,0.9999962
11173,7,Class 7,7,Class 7,1,2.5216276e-10,1.8251007e-11,3.1697412e-12,1.8251007e-11,3.945092e-12,1.611779e-08,2.4967294e-08,1.0
11174,7,Class 7,7,Class 7,1,2.1703981e-05,0.012373488,0.00019358336,0.0011146296,0.0017266183,0.00019358336,2.7012948e-05,0.9843494
11175,4,Class 4,7,Class 7,0,1.1213342e-05,1.9474758e-06,3.382279e-07,3.382279e-07,0.21194044,0.00010001465,0.0001549279,0.7877908
11176,7,Class 7,7,Class 7,1,1.611779e-08,1.8251007e-11,3.1697412e-12,6.783982e-11,9.373003e-10,3.5187252e-11,3.945092e-12,1.0
11177,7,Class 7,7,Class 7,1,6.584352e-05,1.2820987e-06,2.7439835e-05,3.4492473e-07,5.3963456e-09,1.1664609e-09,1.1780932e-11,0.9999051
11178,7,Class 7,7,Class 7,1,9.2804356e-08,1.1550515e-07,3.1384423e-10,4.3794315e-11,7.456513e-08,4.3794315e-11,4.8616106e-10,0.99999964
11179,7,Class 7,7,Class 7,1,3.107449e-08,6.050801e-10,4.861612e-10,3.518732e-11,1.2950094e-08,8.360013e-09,1.466406e-11,1.0
11180,7,Class 7,7,Class 7,1,3.483982e-09,6.1111407e-12,3.2013566e-14,9.560896e-14,3.5187252e-11,8.5275976e-13,2.4967294e-08,1.0
11181,7,Class 7,7,Class 7,1,8.277453e-07,8.443391e-11,6.783976e-11,4.910099e-12,1.1665706e-09,3.483979e-09,1.627854e-10,0.99999917
11182,7,Class 7,7,Class 7,1,9.18871e-06,8.359934e-09,2.0260225e-10,4.3794e-11,1.4519105e-09,1.04048405e-08,2.7715896e-07,0.9999906
11183,7,Class 7,7,Class 7,1,4.2933297e-07,2.7715885e-07,3.867517e-08,7.456428e-08,5.9318254e-06,2.4720478e-06,6.6505845e-07,0.9999901
11184,2,Class 2,2,Class 2,1,3.9448293e-12,6.584544e-05,0.99993336,4.3791495e-11,2.546614e-12,1.1781287e-11,1.8249824e-11,8.276916e-07
11185,7,Class 7,7,Class 7,1,1.6604873e-14,2.5978416e-16,1.1899567e-13,1.0826316e-16,1.8433046e-13,3.6250757e-17,1.4810324e-13,1.0
11186,7,Class 7,7,Class 7,1,2.0462499e-12,4.959068e-14,9.656276e-16,1.1782072e-11,2.0462499e-12,6.783982e-11,6.783982e-11,1.0
11187,6,Class 6,6,Class 6,1,9.985961e-05,1.1307618e-07,2.7133302e-07,1.2552571e-06,1.1307618e-07,0.21161178,0.7865695,0.0017171844
11188,7,Class 7,7,Class 7,1,0.036182683,1.9143547e-06,1.1243596e-09,2.995007e-08,1.135572e-11,1.1243596e-09,8.9446296e-08,0.96381533
11189,7,Class 7,7,Class 7,1,1.3079238e-10,4.4231147e-13,1.4810324e-13,6.1111407e-12,7.681853e-14,6.1111407e-12,1.6278522e-10,1.0
11190,7,Class 7,7,Class 7,1,2.2046195e-05,2.7988911e-09,0.00010199143,2.7988911e-09,2.4964047e-08,5.9311183e-06,1.6276437e-10,0.99986994
11191,7,Class 7,7,Class 7,1,1.0719357e-14,1.2018255e-15,6.988982e-17,3.1384376e-10,3.9844342e-14,1.466406e-11,2.4967294e-08,1.0
11192,7,Class 7,7,Class 7,1,3.1074485e-08,3.1697407e-12,1.1899566e-13,7.456515e-08,4.910093e-12,6.783981e-11,2.521632e-10,0.9999999
11193,7,Class 7,7,Class 7,1,4.861612e-10,1.6937766e-18,1.0826275e-16,8.612654e-15,1.8616867e-15,4.4231147e-13,2.8271755e-11,1.0
11194,7,Class 7,7,Class 7,1,2.2268934e-07,3.867554e-08,1.6117784e-08,4.33619e-09,1.0404935e-08,7.456499e-08,1.8251e-11,0.99999964
11195,7,Class 7,7,Class 7,1,2.2715345e-11,2.5978315e-16,6.233657e-16,2.8271755e-11,6.172095e-14,2.8553744e-13,2.2715345e-11,1.0
11196,0,Class 0,0,Class 0,1,0.998868,6.6431215e-07,2.7684754e-07,2.023748e-10,1.4502805e-09,6.04394e-10,2.823975e-11,0.0011310697
11197,7,Class 7,7,Class 7,1,1.5958587e-06,3.518716e-11,2.4967228e-08,8.277438e-07,5.991029e-08,2.2491e-09,9.560852e-14,0.9999974
11198,0,Class 0,0,Class 0,1,0.99995995,2.0259604e-10,2.799143e-09,5.3966414e-09,3.415374e-05,1.451866e-09,2.0059527e-08,5.931652e-06
11199,7,Class 7,7,Class 7,1,2.5216323e-10,6.1111407e-12,9.466475e-12,1.1665716e-09,3.5187252e-11,1.4810324e-13,7.60599e-12,1.0
11200,7,Class 7,7,Class 7,1,1.8433046e-13,1.4957988e-15,2.363527e-19,1.8433046e-13,2.5978315e-16,1.6604873e-14,2.2941916e-13,1.0
11201,7,Class 7,7,Class 7,1,5.559963e-15,2.5721807e-14,1.8990097e-19,1.5257865e-19,1.1782072e-11,8.6985585e-17,7.835829e-18,1.0
11202,7,Class 7,7,Class 7,1,6.7169847e-09,2.2491058e-09,9.280438e-08,2.7992546e-09,1.307926e-10,1.8070796e-09,4.813599e-08,0.9999999
11203,7,Class 7,7,Class 7,1,7.3826836e-06,1.9861736e-06,1.5958226e-06,1.1550217e-07,9.188555e-06,5.931734e-06,2.0059804e-08,0.9999738
11204,7,Class 7,7,Class 7,1,2.271538e-11,4.379439e-11,7.605986e-12,4.379439e-11,6.7169825e-09,4.29337e-07,4.379439e-11,0.9999995
11205,7,Class 7,7,Class 7,1,4.2933198e-07,9.280326e-08,3.1074112e-08,1.1665574e-09,1.1436321e-05,4.8615534e-10,1.4375706e-07,0.99998784
11206,7,Class 7,7,Class 7,1,2.0462499e-12,2.271539e-11,1.0613537e-12,1.1899567e-13,4.3361914e-09,3.945092e-12,9.466493e-12,1.0
11207,7,Class 7,7,Class 7,1,2.2941916e-13,3.2013566e-14,4.959058e-14,1.4810295e-13,1.6440887e-12,3.2013566e-14,3.9844342e-14,1.0
11208,4,Class 4,4,Class 4,1,2.0259723e-10,6.050594e-10,4.3792914e-11,6.78375e-11,0.9999658,7.530617e-10,1.807018e-09,3.4153974e-05
11209,4,Class 4,4,Class 4,1,2.546709e-12,3.5186288e-11,6.1109733e-12,9.466216e-12,0.9999726,1.4663657e-11,2.546709e-12,2.7441685e-05
11210,7,Class 7,7,Class 7,1,7.530875e-10,2.2715345e-11,1.3209692e-12,4.4231147e-13,3.9061315e-10,2.0260416e-10,1.2950094e-08,1.0
11211,7,Class 7,7,Class 7,1,3.867561e-08,1.611778e-08,2.7992533e-09,6.7839775e-11,5.3435673e-07,5.3968545e-09,3.5187298e-11,0.9999994
11212,7,Class 7,7,Class 7,1,2.3170743e-15,1.6937766e-18,4.5567907e-19,9.752554e-18,1.5107183e-17,1.3341448e-14,1.3209692e-12,1.0
11213,7,Class 7,7,Class 7,1,8.359994e-09,1.320966e-12,2.2491007e-09,1.986221e-06,2.5216262e-10,3.4495665e-07,4.8135885e-08,0.9999976
11214,7,Class 7,7,Class 7,1,1.307669e-10,2.7987046e-09,5.395807e-09,1.1663422e-09,0.00019662254,4.37858e-11,2.2486637e-09,0.99980336
11215,2,Class 2,1,Class 1,0,1.04035836e-10,0.98999536,0.009998689,9.371766e-12,8.442282e-13,2.271239e-13,6.783086e-13,5.872543e-06
11216,7,Class 7,7,Class 7,1,9.560896e-14,9.752554e-18,1.3341423e-14,7.12907e-21,1.4810324e-13,1.6604873e-14,5.1089124e-20,1.0
11217,7,Class 7,7,Class 7,1,3.518732e-11,2.5216323e-10,5.505054e-13,1.8070798e-09,4.959068e-14,6.111153e-12,3.169747e-12,1.0
11218,7,Class 7,7,Class 7,1,1.05087196e-10,5.505054e-13,1.3209692e-12,1.466406e-11,9.373003e-10,1.466406e-11,6.7169856e-09,1.0
11219,7,Class 7,7,Class 7,1,3.8992887e-10,8.262959e-07,4.901492e-12,1.6089555e-08,8.345368e-09,1.4493806e-09,0.0017509977,0.9982482
11220,7,Class 7,7,Class 7,1,5.3435355e-07,3.518709e-11,1.166564e-09,5.9318504e-06,1.15504434e-07,4.8135682e-08,1.4519146e-09,0.99999344
11221,7,Class 7,7,Class 7,1,3.5187252e-11,1.3079238e-10,9.466475e-12,8.612654e-15,8.360013e-09,1.3079238e-10,3.5538217e-13,1.0
11222,7,Class 7,7,Class 7,1,7.605988e-12,7.4565136e-08,6.716984e-09,9.46649e-12,9.280437e-08,2.7992544e-09,3.518731e-11,0.99999976
11223,7,Class 7,7,Class 7,1,2.7716112e-07,1.0302185e-06,3.449569e-07,6.8516227e-13,2.2715307e-11,6.7169745e-09,1.1665696e-09,0.99999833
11224,7,Class 7,7,Class 7,1,5.3435673e-07,8.360008e-09,3.5187298e-11,2.8271737e-11,5.3968545e-09,4.9100906e-12,2.0260403e-10,0.9999994
11225,7,Class 7,7,Class 7,1,2.4967294e-08,1.05087196e-10,8.5275976e-13,5.505054e-13,3.5187252e-11,1.4810324e-13,4.9100936e-12,1.0
11226,7,Class 7,7,Class 7,1,2.006033e-08,1.178205e-11,2.2715345e-11,1.611779e-08,1.05087196e-10,4.861612e-10,3.1384434e-10,1.0
11227,7,Class 7,7,Class 7,1,9.560896e-14,1.8616867e-15,1.3341423e-14,3.945092e-12,1.6440887e-12,3.1697412e-12,3.945092e-12,1.0
11228,0,Class 0,0,Class 0,1,0.49999958,7.2596146e-10,1.7419896e-09,7.187935e-08,6.411102e-07,4.180011e-09,1.3858067e-07,0.49999958
11229,7,Class 7,7,Class 7,1,4.959068e-14,8.5275976e-13,9.560896e-14,4.4672323e-15,6.8516465e-13,1.3341448e-14,1.825104e-11,1.0
11230,7,Class 7,7,Class 7,1,3.8674692e-08,3.4839043e-09,1.2949806e-08,1.6117431e-08,2.204855e-05,2.4966738e-08,9.2802324e-08,0.9999777
11231,7,Class 7,7,Class 7,1,4.910093e-12,7.605989e-12,3.518725e-11,6.11114e-12,9.280438e-08,6.7169847e-09,6.0508004e-10,0.9999999
11232,7,Class 7,7,Class 7,1,1.6117783e-08,1.1665711e-09,9.280435e-08,2.7716143e-07,3.51873e-11,9.280435e-08,1.6278545e-10,0.9999995
11233,0,Class 0,0,Class 0,1,0.99999917,1.4664048e-11,1.1665706e-09,8.443391e-11,4.3794374e-11,8.443391e-11,1.307925e-10,8.277453e-07
